ID	X	Y	landcover
1603	73.3125	38.0625	24
1604	73.4375	38.0625	24
1605	73.5625	38.0625	20
1606	73.6875	38.0625	16
1607	73.8125	38.0625	17
1608	73.9375	38.0625	17
1609	74.0625	38.0625	17
1610	74.1875	38.0625	17
1611	74.3125	38.0625	17
1612	74.4375	38.0625	17
1613	74.5625	38.0625	17
1614	74.6875	38.0625	20
1615	74.8125	38.0625	20
1616	74.9375	38.0625	20
1617	63.5625	37.9375	16
1618	63.6875	37.9375	16
1619	63.8125	37.9375	16
1620	63.9375	37.9375	16
1621	64.0625	37.9375	16
1622	64.1875	37.9375	16
1623	64.3125	37.9375	16
1624	64.4375	37.9375	16
1625	64.5625	37.9375	16
1626	64.6875	37.9375	16
1627	64.8125	37.9375	16
1628	64.9375	37.9375	16
1629	65.0625	37.9375	16
1630	65.1875	37.9375	9
1631	65.3125	37.9375	16
1632	65.4375	37.9375	16
1633	65.5625	37.9375	9
1634	65.6875	37.9375	16
1635	65.8125	37.9375	16
1636	65.9375	37.9375	16
1637	66.0625	37.9375	16
1638	66.1875	37.9375	17
1639	66.3125	37.9375	17
1640	66.4375	37.9375	17
1641	66.5625	37.9375	17
1642	66.6875	37.9375	17
1643	66.8125	37.9375	17
1644	66.9375	37.9375	16
1645	67.0625	37.9375	16
1646	67.1875	37.9375	16
1647	67.3125	37.9375	16
1648	67.4375	37.9375	16
1649	67.5625	37.9375	16
1650	67.6875	37.9375	9
1651	67.8125	37.9375	16
1652	67.9375	37.9375	16
1653	68.0625	37.9375	17
1654	68.1875	37.9375	17
1655	68.3125	37.9375	16
1656	68.4375	37.9375	17
1657	68.5625	37.9375	17
1658	68.6875	37.9375	9
1659	68.8125	37.9375	9
1660	68.9375	37.9375	17
1661	69.0625	37.9375	17
1662	69.1875	37.9375	17
1663	69.3125	37.9375	9
1664	69.4375	37.9375	17
1665	69.5625	37.9375	9
1666	69.6875	37.9375	17
1667	69.8125	37.9375	9
1668	69.9375	37.9375	17
1669	70.0625	37.9375	17
1670	70.1875	37.9375	17
1671	70.3125	37.9375	17
1672	70.4375	37.9375	17
1673	70.5625	37.9375	17
1674	70.6875	37.9375	17
1675	70.8125	37.9375	17
1676	70.9375	37.9375	17
1677	71.0625	37.9375	17
1678	71.1875	37.9375	17
1679	71.3125	37.9375	17
1680	71.4375	37.9375	17
1681	71.5625	37.9375	17
1682	71.6875	37.9375	17
1683	71.8125	37.9375	17
1684	71.9375	37.9375	24
1685	72.0625	37.9375	24
1686	72.1875	37.9375	24
1687	72.3125	37.9375	24
1688	72.4375	37.9375	24
1689	72.5625	37.9375	24
1690	72.6875	37.9375	24
1691	72.8125	37.9375	24
1692	72.9375	37.9375	17
1693	73.0625	37.9375	24
1694	73.1875	37.9375	24
1695	73.3125	37.9375	24
1696	73.4375	37.9375	24
1697	73.5625	37.9375	17
1698	73.6875	37.9375	17
1699	73.8125	37.9375	20
1700	73.9375	37.9375	20
1701	74.0625	37.9375	17
1702	74.1875	37.9375	17
1703	74.3125	37.9375	17
1704	74.4375	37.9375	17
1705	74.5625	37.9375	17
1706	74.6875	37.9375	17
1707	74.8125	37.9375	17
1708	74.9375	37.9375	20
1709	63.6875	37.8125	16
1710	63.8125	37.8125	16
1711	63.9375	37.8125	16
1712	64.0625	37.8125	16
1713	64.1875	37.8125	16
1714	64.3125	37.8125	16
1715	64.4375	37.8125	16
1716	64.5625	37.8125	16
1717	64.6875	37.8125	16
1718	64.8125	37.8125	16
1719	64.9375	37.8125	16
1720	65.0625	37.8125	16
1721	65.1875	37.8125	16
1722	65.3125	37.8125	16
1723	65.4375	37.8125	16
1724	65.5625	37.8125	9
1725	65.6875	37.8125	16
1726	65.8125	37.8125	16
1727	65.9375	37.8125	16
1728	66.0625	37.8125	16
1729	66.1875	37.8125	16
1730	66.3125	37.8125	16
1731	66.4375	37.8125	17
1732	66.5625	37.8125	17
1733	66.6875	37.8125	17
1734	66.8125	37.8125	16
1735	66.9375	37.8125	16
1736	67.0625	37.8125	16
1737	67.1875	37.8125	16
1738	67.3125	37.8125	9
1739	67.4375	37.8125	9
1740	67.5625	37.8125	16
1741	67.6875	37.8125	16
1742	67.8125	37.8125	17
1743	67.9375	37.8125	17
1744	68.0625	37.8125	17
1745	68.1875	37.8125	16
1746	68.3125	37.8125	17
1747	68.4375	37.8125	17
1748	68.5625	37.8125	17
1749	68.6875	37.8125	9
1750	68.8125	37.8125	9
1751	68.9375	37.8125	17
1752	69.0625	37.8125	9
1753	69.1875	37.8125	17
1754	69.3125	37.8125	17
1755	69.4375	37.8125	17
1756	69.5625	37.8125	9
1757	69.6875	37.8125	9
1758	69.8125	37.8125	17
1759	69.9375	37.8125	17
1760	70.0625	37.8125	17
1761	70.1875	37.8125	17
1762	70.3125	37.8125	17
1763	70.4375	37.8125	17
1764	70.5625	37.8125	17
1765	70.6875	37.8125	17
1766	70.8125	37.8125	17
1767	70.9375	37.8125	17
1768	71.0625	37.8125	17
1769	71.1875	37.8125	17
1770	71.3125	37.8125	17
1771	71.4375	37.8125	17
1772	71.5625	37.8125	17
1773	71.6875	37.8125	17
1774	71.8125	37.8125	24
1775	71.9375	37.8125	24
1776	72.0625	37.8125	24
1777	72.1875	37.8125	24
1778	72.3125	37.8125	24
1779	72.4375	37.8125	24
1780	72.5625	37.8125	24
1781	72.6875	37.8125	24
1782	72.8125	37.8125	17
1783	72.9375	37.8125	17
1784	73.0625	37.8125	17
1785	73.1875	37.8125	17
1786	73.3125	37.8125	17
1787	73.4375	37.8125	17
1788	73.5625	37.8125	17
1789	73.6875	37.8125	17
1790	73.8125	37.8125	17
1791	73.9375	37.8125	20
1792	74.0625	37.8125	20
1793	74.1875	37.8125	20
1794	74.3125	37.8125	20
1795	74.4375	37.8125	17
1796	74.5625	37.8125	17
1797	74.6875	37.8125	17
1798	74.8125	37.8125	20
1799	74.9375	37.8125	20
1800	75.0625	37.8125	20
1801	63.8125	37.6875	16
1802	63.9375	37.6875	16
1803	64.0625	37.6875	16
1804	64.1875	37.6875	16
1805	64.3125	37.6875	16
1806	64.4375	37.6875	16
1807	64.5625	37.6875	16
1808	64.6875	37.6875	16
1809	64.8125	37.6875	16
1810	64.9375	37.6875	16
1811	65.0625	37.6875	16
1812	65.1875	37.6875	16
1813	65.3125	37.6875	16
1814	65.4375	37.6875	9
1815	65.5625	37.6875	9
1816	65.6875	37.6875	16
1817	65.8125	37.6875	16
1818	65.9375	37.6875	16
1819	66.0625	37.6875	16
1820	66.1875	37.6875	16
1821	66.3125	37.6875	16
1822	66.4375	37.6875	16
1823	66.5625	37.6875	17
1824	66.6875	37.6875	16
1825	66.8125	37.6875	16
1826	66.9375	37.6875	16
1827	67.0625	37.6875	9
1828	67.1875	37.6875	9
1829	67.3125	37.6875	9
1830	67.4375	37.6875	16
1831	67.5625	37.6875	9
1832	67.6875	37.6875	16
1833	67.8125	37.6875	17
1834	67.9375	37.6875	17
1835	68.0625	37.6875	16
1836	68.1875	37.6875	16
1837	68.3125	37.6875	16
1838	68.4375	37.6875	16
1839	68.5625	37.6875	16
1840	68.6875	37.6875	9
1841	68.8125	37.6875	9
1842	68.9375	37.6875	17
1843	69.0625	37.6875	17
1844	69.1875	37.6875	16
1845	69.3125	37.6875	16
1846	69.4375	37.6875	17
1847	69.5625	37.6875	17
1848	69.6875	37.6875	17
1849	69.8125	37.6875	17
1850	69.9375	37.6875	17
1851	70.0625	37.6875	17
1852	70.1875	37.6875	17
1853	70.3125	37.6875	17
1854	70.4375	37.6875	17
1855	70.5625	37.6875	17
1856	70.6875	37.6875	17
1857	70.8125	37.6875	17
1858	70.9375	37.6875	17
1859	71.0625	37.6875	17
1860	71.1875	37.6875	17
1861	71.3125	37.6875	17
1862	71.4375	37.6875	17
1863	71.5625	37.6875	17
1864	71.6875	37.6875	24
1865	71.8125	37.6875	17
1866	71.9375	37.6875	17
1867	72.0625	37.6875	24
1868	72.1875	37.6875	17
1869	72.3125	37.6875	17
1870	72.4375	37.6875	17
1871	72.5625	37.6875	24
1872	72.6875	37.6875	24
1873	72.8125	37.6875	20
1874	72.9375	37.6875	17
1875	73.0625	37.6875	17
1876	73.1875	37.6875	20
1877	73.3125	37.6875	17
1878	73.4375	37.6875	20
1879	73.5625	37.6875	20
1880	73.6875	37.6875	20
1881	73.8125	37.6875	20
1882	73.9375	37.6875	20
1883	74.0625	37.6875	20
1884	74.1875	37.6875	20
1885	74.3125	37.6875	20
1886	74.4375	37.6875	20
1887	74.5625	37.6875	20
1888	74.6875	37.6875	20
1889	74.8125	37.6875	20
1890	74.9375	37.6875	20
1891	64.0625	37.5625	16
1892	64.1875	37.5625	16
1893	64.3125	37.5625	16
1894	64.4375	37.5625	16
1895	64.5625	37.5625	16
1896	64.6875	37.5625	16
1897	64.8125	37.5625	16
1898	64.9375	37.5625	16
1899	65.0625	37.5625	16
1900	65.1875	37.5625	16
1901	65.3125	37.5625	16
1902	65.4375	37.5625	16
1903	65.5625	37.5625	16
1904	65.6875	37.5625	17
1905	65.8125	37.5625	9
1906	65.9375	37.5625	16
1907	66.0625	37.5625	9
1908	66.1875	37.5625	16
1909	66.3125	37.5625	21
1910	66.4375	37.5625	16
1911	66.5625	37.5625	16
1912	66.6875	37.5625	16
1913	66.8125	37.5625	16
1914	66.9375	37.5625	9
1915	67.0625	37.5625	9
1916	67.1875	37.5625	9
1917	67.3125	37.5625	16
1918	67.4375	37.5625	9
1919	67.5625	37.5625	16
1920	67.6875	37.5625	16
1921	67.8125	37.5625	16
1922	67.9375	37.5625	16
1923	68.0625	37.5625	16
1924	68.1875	37.5625	16
1925	68.3125	37.5625	16
1926	68.4375	37.5625	9
1927	68.5625	37.5625	9
1928	68.6875	37.5625	16
1929	68.8125	37.5625	9
1930	68.9375	37.5625	17
1931	69.0625	37.5625	17
1932	69.1875	37.5625	17
1933	69.3125	37.5625	17
1934	69.4375	37.5625	9
1935	69.5625	37.5625	17
1936	69.6875	37.5625	17
1937	69.8125	37.5625	17
1938	69.9375	37.5625	17
1939	70.0625	37.5625	17
1940	70.1875	37.5625	17
1941	70.3125	37.5625	17
1942	70.4375	37.5625	17
1943	70.5625	37.5625	17
1944	70.6875	37.5625	17
1945	70.8125	37.5625	17
1946	70.9375	37.5625	17
1947	71.0625	37.5625	17
1948	71.1875	37.5625	17
1949	71.3125	37.5625	17
1950	71.4375	37.5625	17
1951	71.5625	37.5625	17
1952	71.6875	37.5625	17
1953	71.8125	37.5625	17
1954	71.9375	37.5625	24
1955	72.0625	37.5625	24
1956	72.1875	37.5625	24
1957	72.3125	37.5625	24
1958	72.4375	37.5625	24
1959	72.5625	37.5625	24
1960	72.6875	37.5625	24
1961	72.8125	37.5625	24
1962	72.9375	37.5625	17
1963	73.0625	37.5625	20
1964	73.1875	37.5625	20
1965	73.3125	37.5625	17
1966	73.4375	37.5625	24
1967	73.5625	37.5625	24
1968	73.6875	37.5625	20
1969	73.8125	37.5625	20
1970	73.9375	37.5625	20
1971	74.0625	37.5625	20
1972	74.1875	37.5625	17
1973	74.3125	37.5625	20
1974	74.4375	37.5625	20
1975	74.5625	37.5625	20
1976	74.6875	37.5625	20
1977	74.8125	37.5625	20
1978	74.9375	37.5625	20
1979	75.0625	37.5625	24
1980	64.0625	37.4375	16
1981	64.1875	37.4375	16
1982	64.3125	37.4375	16
1983	64.4375	37.4375	16
1984	64.5625	37.4375	16
1985	64.6875	37.4375	16
1986	64.8125	37.4375	16
1987	64.9375	37.4375	16
1988	65.0625	37.4375	16
1989	65.1875	37.4375	25
1990	65.3125	37.4375	25
1991	65.4375	37.4375	16
1992	65.5625	37.4375	16
1993	65.6875	37.4375	16
1994	65.8125	37.4375	20
1995	65.9375	37.4375	18
1996	66.0625	37.4375	9
1997	66.1875	37.4375	9
1998	66.3125	37.4375	16
1999	66.4375	37.4375	16
2000	66.5625	37.4375	16
2001	66.6875	37.4375	16
2002	66.8125	37.4375	9
2003	66.9375	37.4375	9
2004	67.0625	37.4375	9
2005	67.1875	37.4375	9
2006	67.3125	37.4375	16
2007	67.4375	37.4375	9
2008	67.5625	37.4375	16
2009	67.6875	37.4375	16
2010	67.8125	37.4375	16
2011	67.9375	37.4375	16
2012	68.0625	37.4375	16
2013	68.1875	37.4375	9
2014	68.3125	37.4375	16
2015	68.4375	37.4375	16
2016	68.5625	37.4375	9
2017	68.6875	37.4375	9
2018	68.8125	37.4375	16
2019	68.9375	37.4375	16
2020	69.0625	37.4375	17
2021	69.1875	37.4375	17
2022	69.3125	37.4375	17
2023	69.4375	37.4375	9
2024	69.5625	37.4375	7
2025	69.6875	37.4375	17
2026	69.8125	37.4375	17
2027	69.9375	37.4375	17
2028	70.0625	37.4375	17
2029	70.1875	37.4375	17
2030	70.3125	37.4375	17
2031	70.4375	37.4375	17
2032	70.5625	37.4375	17
2033	70.6875	37.4375	17
2034	70.8125	37.4375	17
2035	70.9375	37.4375	17
2036	71.0625	37.4375	17
2037	71.1875	37.4375	17
2038	71.3125	37.4375	17
2039	71.4375	37.4375	17
2040	71.5625	37.4375	17
2041	71.6875	37.4375	17
2042	71.8125	37.4375	24
2043	71.9375	37.4375	24
2044	72.0625	37.4375	24
2045	72.1875	37.4375	24
2046	72.3125	37.4375	17
2047	72.4375	37.4375	17
2048	72.5625	37.4375	17
2049	72.6875	37.4375	17
2050	72.8125	37.4375	24
2051	72.9375	37.4375	17
2052	73.0625	37.4375	20
2053	73.1875	37.4375	17
2054	73.3125	37.4375	17
2055	73.4375	37.4375	17
2056	73.5625	37.4375	17
2057	73.6875	37.4375	17
2058	73.8125	37.4375	17
2059	73.9375	37.4375	17
2060	74.0625	37.4375	17
2061	74.1875	37.4375	17
2062	74.3125	37.4375	20
2063	74.4375	37.4375	20
2064	74.5625	37.4375	20
2065	74.6875	37.4375	20
2066	74.8125	37.4375	20
2067	74.9375	37.4375	17
2068	75.0625	37.4375	20
2069	75.1875	37.4375	24
2070	64.1875	37.3125	16
2071	64.3125	37.3125	16
2072	64.4375	37.3125	16
2073	64.5625	37.3125	16
2074	64.6875	37.3125	16
2075	64.8125	37.3125	16
2076	64.9375	37.3125	16
2077	65.0625	37.3125	16
2078	65.1875	37.3125	16
2079	65.3125	37.3125	16
2080	65.4375	37.3125	16
2081	65.5625	37.3125	16
2082	65.6875	37.3125	16
2083	65.8125	37.3125	20
2084	65.9375	37.3125	20
2085	66.0625	37.3125	20
2086	66.1875	37.3125	18
2087	66.3125	37.3125	20
2088	66.4375	37.3125	16
2089	66.5625	37.3125	16
2090	66.6875	37.3125	9
2091	66.8125	37.3125	16
2092	66.9375	37.3125	20
2093	67.0625	37.3125	18
2094	67.1875	37.3125	9
2095	67.3125	37.3125	9
2096	67.4375	37.3125	16
2097	67.5625	37.3125	16
2098	67.6875	37.3125	16
2099	67.8125	37.3125	16
2100	67.9375	37.3125	16
2101	68.0625	37.3125	9
2102	68.1875	37.3125	9
2103	68.3125	37.3125	16
2104	68.4375	37.3125	16
2105	68.5625	37.3125	16
2106	68.6875	37.3125	9
2107	68.8125	37.3125	16
2108	68.9375	37.3125	9
2109	69.0625	37.3125	9
2110	69.1875	37.3125	17
2111	69.3125	37.3125	17
2112	69.4375	37.3125	17
2113	69.5625	37.3125	17
2114	69.6875	37.3125	17
2115	69.8125	37.3125	17
2116	69.9375	37.3125	17
2117	70.0625	37.3125	17
2118	70.1875	37.3125	17
2119	70.3125	37.3125	17
2120	70.4375	37.3125	17
2121	70.5625	37.3125	17
2122	70.6875	37.3125	17
2123	70.8125	37.3125	17
2124	70.9375	37.3125	17
2125	71.0625	37.3125	17
2126	71.1875	37.3125	17
2127	71.3125	37.3125	17
2128	71.4375	37.3125	17
2129	71.5625	37.3125	17
2130	71.6875	37.3125	17
2131	71.8125	37.3125	17
2132	71.9375	37.3125	24
2133	72.0625	37.3125	17
2134	72.1875	37.3125	24
2135	72.3125	37.3125	17
2136	72.4375	37.3125	17
2137	72.5625	37.3125	17
2138	72.6875	37.3125	24
2139	72.8125	37.3125	24
2140	72.9375	37.3125	17
2141	73.0625	37.3125	17
2142	73.1875	37.3125	20
2143	73.3125	37.3125	20
2144	73.4375	37.3125	24
2145	73.5625	37.3125	24
2146	73.6875	37.3125	24
2147	73.8125	37.3125	24
2148	73.9375	37.3125	24
2149	74.0625	37.3125	24
2150	74.1875	37.3125	24
2151	74.3125	37.3125	20
2152	74.4375	37.3125	20
2153	74.5625	37.3125	20
2154	74.6875	37.3125	17
2155	74.8125	37.3125	17
2156	74.9375	37.3125	24
2157	75.0625	37.3125	24
2158	75.1875	37.3125	24
2159	64.3125	37.1875	16
2160	64.4375	37.1875	16
2161	64.5625	37.1875	16
2162	64.6875	37.1875	16
2163	64.8125	37.1875	16
2164	64.9375	37.1875	16
2165	65.0625	37.1875	16
2166	65.1875	37.1875	16
2167	65.3125	37.1875	16
2168	65.4375	37.1875	16
2169	65.5625	37.1875	16
2170	65.6875	37.1875	20
2171	65.8125	37.1875	20
2172	65.9375	37.1875	20
2173	66.0625	37.1875	20
2174	66.1875	37.1875	20
2175	66.3125	37.1875	20
2176	66.4375	37.1875	20
2177	66.5625	37.1875	20
2178	66.6875	37.1875	20
2179	66.8125	37.1875	20
2180	66.9375	37.1875	20
2181	67.0625	37.1875	20
2182	67.1875	37.1875	17
2183	67.3125	37.1875	9
2184	67.4375	37.1875	9
2185	67.5625	37.1875	20
2186	67.6875	37.1875	16
2187	67.8125	37.1875	16
2188	67.9375	37.1875	16
2189	68.0625	37.1875	9
2190	68.1875	37.1875	9
2191	68.3125	37.1875	16
2192	68.4375	37.1875	16
2193	68.5625	37.1875	16
2194	68.6875	37.1875	16
2195	68.8125	37.1875	7
2196	68.9375	37.1875	7
2197	69.0625	37.1875	9
2198	69.1875	37.1875	9
2199	69.3125	37.1875	17
2200	69.4375	37.1875	17
2201	69.5625	37.1875	17
2202	69.6875	37.1875	17
2203	69.8125	37.1875	17
2204	69.9375	37.1875	17
2205	70.0625	37.1875	17
2206	70.1875	37.1875	17
2207	70.3125	37.1875	17
2208	70.4375	37.1875	17
2209	70.5625	37.1875	17
2210	70.6875	37.1875	17
2211	70.8125	37.1875	17
2212	70.9375	37.1875	17
2213	71.0625	37.1875	17
2214	71.1875	37.1875	17
2215	71.3125	37.1875	17
2216	71.4375	37.1875	17
2217	71.5625	37.1875	17
2218	71.6875	37.1875	24
2219	71.8125	37.1875	17
2220	71.9375	37.1875	17
2221	72.0625	37.1875	17
2222	72.1875	37.1875	17
2223	72.3125	37.1875	24
2224	72.4375	37.1875	24
2225	72.5625	37.1875	24
2226	72.6875	37.1875	24
2227	72.8125	37.1875	17
2228	72.9375	37.1875	20
2229	73.0625	37.1875	20
2230	73.1875	37.1875	24
2231	73.3125	37.1875	24
2232	73.4375	37.1875	24
2233	73.5625	37.1875	20
2234	73.6875	37.1875	24
2235	73.8125	37.1875	24
2236	73.9375	37.1875	20
2237	74.0625	37.1875	20
2238	74.1875	37.1875	20
2239	74.3125	37.1875	24
2240	74.4375	37.1875	24
2241	74.5625	37.1875	20
2242	74.6875	37.1875	20
2243	74.8125	37.1875	20
2244	74.9375	37.1875	24
2245	64.4375	37.0625	16
2246	64.5625	37.0625	16
2247	64.6875	37.0625	16
2248	64.8125	37.0625	16
2249	64.9375	37.0625	20
2250	65.0625	37.0625	20
2251	65.1875	37.0625	20
2252	65.3125	37.0625	20
2253	65.4375	37.0625	20
2254	65.5625	37.0625	20
2255	65.6875	37.0625	20
2256	65.8125	37.0625	20
2257	65.9375	37.0625	20
2258	66.0625	37.0625	20
2259	66.1875	37.0625	20
2260	66.3125	37.0625	20
2261	66.4375	37.0625	20
2262	66.5625	37.0625	20
2263	66.6875	37.0625	20
2264	66.8125	37.0625	20
2265	66.9375	37.0625	20
2266	67.0625	37.0625	20
2267	67.1875	37.0625	20
2268	67.3125	37.0625	20
2269	67.4375	37.0625	20
2270	67.5625	37.0625	20
2271	67.6875	37.0625	20
2272	67.8125	37.0625	16
2273	67.9375	37.0625	16
2274	68.0625	37.0625	16
2275	68.1875	37.0625	16
2276	68.3125	37.0625	16
2277	68.4375	37.0625	16
2278	68.5625	37.0625	20
2279	68.6875	37.0625	19
2280	68.8125	37.0625	19
2281	68.9375	37.0625	19
2282	69.0625	37.0625	7
2283	69.1875	37.0625	17
2284	69.3125	37.0625	17
2285	69.4375	37.0625	17
2286	69.5625	37.0625	17
2287	69.6875	37.0625	17
2288	69.8125	37.0625	17
2289	69.9375	37.0625	17
2290	70.0625	37.0625	17
2291	70.1875	37.0625	17
2292	70.3125	37.0625	17
2293	70.4375	37.0625	17
2294	70.5625	37.0625	17
2295	70.6875	37.0625	17
2296	70.8125	37.0625	17
2297	70.9375	37.0625	17
2298	71.0625	37.0625	17
2299	71.1875	37.0625	17
2300	71.3125	37.0625	17
2301	71.4375	37.0625	17
2302	71.5625	37.0625	24
2303	71.6875	37.0625	24
2304	71.8125	37.0625	24
2305	71.9375	37.0625	24
2306	72.0625	37.0625	24
2307	72.1875	37.0625	24
2308	72.3125	37.0625	24
2309	72.4375	37.0625	24
2310	72.5625	37.0625	17
2311	72.6875	37.0625	17
2312	72.8125	37.0625	20
2313	72.9375	37.0625	20
2314	73.0625	37.0625	24
2315	73.1875	37.0625	24
2316	73.3125	37.0625	24
2317	73.4375	37.0625	20
2318	73.5625	37.0625	20
2319	73.6875	37.0625	20
2320	73.8125	37.0625	20
2321	73.9375	37.0625	20
2322	74.0625	37.0625	20
2323	74.1875	37.0625	20
2324	74.3125	37.0625	24
2325	74.4375	37.0625	24
2326	74.5625	37.0625	24
2327	64.1875	36.9375	16
2328	64.3125	36.9375	16
2329	64.4375	36.9375	16
2330	64.5625	36.9375	16
2331	64.6875	36.9375	16
2332	64.8125	36.9375	16
2333	64.9375	36.9375	20
2334	65.0625	36.9375	20
2335	65.1875	36.9375	20
2336	65.3125	36.9375	20
2337	65.4375	36.9375	20
2338	65.5625	36.9375	20
2339	65.6875	36.9375	20
2340	65.8125	36.9375	20
2341	65.9375	36.9375	20
2342	66.0625	36.9375	20
2343	66.1875	36.9375	20
2344	66.3125	36.9375	20
2345	66.4375	36.9375	20
2346	66.5625	36.9375	20
2347	66.6875	36.9375	20
2348	66.8125	36.9375	20
2349	66.9375	36.9375	20
2350	67.0625	36.9375	20
2351	67.1875	36.9375	20
2352	67.3125	36.9375	20
2353	67.4375	36.9375	20
2354	67.5625	36.9375	20
2355	67.6875	36.9375	20
2356	67.8125	36.9375	20
2357	67.9375	36.9375	9
2358	68.0625	36.9375	9
2359	68.1875	36.9375	16
2360	68.3125	36.9375	20
2361	68.4375	36.9375	20
2362	68.5625	36.9375	20
2363	68.6875	36.9375	20
2364	68.8125	36.9375	19
2365	68.9375	36.9375	19
2366	69.0625	36.9375	19
2367	69.1875	36.9375	17
2368	69.3125	36.9375	17
2369	69.4375	36.9375	17
2370	69.5625	36.9375	17
2371	69.6875	36.9375	17
2372	69.8125	36.9375	17
2373	69.9375	36.9375	17
2374	70.0625	36.9375	17
2375	70.1875	36.9375	17
2376	70.3125	36.9375	17
2377	70.4375	36.9375	17
2378	70.5625	36.9375	17
2379	70.6875	36.9375	17
2380	70.8125	36.9375	17
2381	70.9375	36.9375	17
2382	71.0625	36.9375	17
2383	71.1875	36.9375	17
2384	71.3125	36.9375	17
2385	71.4375	36.9375	17
2386	71.5625	36.9375	24
2387	71.6875	36.9375	24
2388	71.8125	36.9375	24
2389	71.9375	36.9375	24
2390	72.0625	36.9375	24
2391	72.1875	36.9375	17
2392	72.3125	36.9375	17
2393	72.4375	36.9375	17
2394	72.5625	36.9375	20
2395	72.6875	36.9375	20
2396	72.8125	36.9375	20
2397	72.9375	36.9375	20
2398	73.0625	36.9375	20
2399	73.1875	36.9375	24
2400	73.3125	36.9375	20
2401	73.4375	36.9375	20
2402	73.5625	36.9375	20
2403	73.6875	36.9375	20
2404	73.8125	36.9375	24
2405	73.9375	36.9375	20
2406	74.0625	36.9375	24
2407	74.1875	36.9375	24
2408	74.3125	36.9375	24
2409	74.4375	36.9375	20
2410	74.5625	36.9375	24
2411	64.1875	36.8125	16
2412	64.3125	36.8125	16
2413	64.4375	36.8125	16
2414	64.5625	36.8125	16
2415	64.6875	36.8125	16
2416	64.8125	36.8125	16
2417	64.9375	36.8125	20
2418	65.0625	36.8125	20
2419	65.1875	36.8125	20
2420	65.3125	36.8125	20
2421	65.4375	36.8125	20
2422	65.5625	36.8125	20
2423	65.6875	36.8125	20
2424	65.8125	36.8125	20
2425	65.9375	36.8125	20
2426	66.0625	36.8125	20
2427	66.1875	36.8125	20
2428	66.3125	36.8125	20
2429	66.4375	36.8125	20
2430	66.5625	36.8125	20
2431	66.6875	36.8125	19
2432	66.8125	36.8125	7
2433	66.9375	36.8125	7
2434	67.0625	36.8125	20
2435	67.1875	36.8125	20
2436	67.3125	36.8125	20
2437	67.4375	36.8125	20
2438	67.5625	36.8125	20
2439	67.6875	36.8125	20
2440	67.8125	36.8125	20
2441	67.9375	36.8125	20
2442	68.0625	36.8125	20
2443	68.1875	36.8125	20
2444	68.3125	36.8125	19
2445	68.4375	36.8125	19
2446	68.5625	36.8125	19
2447	68.6875	36.8125	7
2448	68.8125	36.8125	19
2449	68.9375	36.8125	19
2450	69.0625	36.8125	19
2451	69.1875	36.8125	17
2452	69.3125	36.8125	17
2453	69.4375	36.8125	17
2454	69.5625	36.8125	17
2455	69.6875	36.8125	17
2456	69.8125	36.8125	17
2457	69.9375	36.8125	17
2458	70.0625	36.8125	17
2459	70.1875	36.8125	17
2460	70.3125	36.8125	17
2461	70.4375	36.8125	17
2462	70.5625	36.8125	17
2463	70.6875	36.8125	17
2464	70.8125	36.8125	17
2465	70.9375	36.8125	17
2466	71.0625	36.8125	17
2467	71.1875	36.8125	17
2468	71.3125	36.8125	17
2469	71.4375	36.8125	17
2470	71.5625	36.8125	17
2471	71.6875	36.8125	24
2472	71.8125	36.8125	24
2473	71.9375	36.8125	17
2474	72.0625	36.8125	17
2475	72.1875	36.8125	20
2476	72.3125	36.8125	24
2477	72.4375	36.8125	24
2478	72.5625	36.8125	24
2479	72.6875	36.8125	24
2480	72.8125	36.8125	24
2481	72.9375	36.8125	24
2482	73.0625	36.8125	20
2483	73.3125	36.8125	24
2484	73.5625	36.8125	24
2485	73.9375	36.8125	24
2486	74.0625	36.8125	24
2487	74.1875	36.8125	24
2488	64.5625	36.6875	16
2489	64.6875	36.6875	17
2490	64.8125	36.6875	17
2491	64.9375	36.6875	19
2492	65.0625	36.6875	19
2493	65.1875	36.6875	19
2494	65.3125	36.6875	20
2495	65.4375	36.6875	19
2496	65.5625	36.6875	20
2497	65.6875	36.6875	20
2498	65.8125	36.6875	19
2499	65.9375	36.6875	20
2500	66.0625	36.6875	20
2501	66.1875	36.6875	20
2502	66.3125	36.6875	20
2503	66.4375	36.6875	20
2504	66.5625	36.6875	20
2505	66.6875	36.6875	7
2506	66.8125	36.6875	7
2507	66.9375	36.6875	7
2508	67.0625	36.6875	20
2509	67.1875	36.6875	20
2510	67.3125	36.6875	19
2511	67.4375	36.6875	19
2512	67.5625	36.6875	20
2513	67.6875	36.6875	19
2514	67.8125	36.6875	20
2515	67.9375	36.6875	20
2516	68.0625	36.6875	19
2517	68.1875	36.6875	19
2518	68.3125	36.6875	19
2519	68.4375	36.6875	19
2520	68.5625	36.6875	19
2521	68.6875	36.6875	19
2522	68.8125	36.6875	7
2523	68.9375	36.6875	7
2524	69.0625	36.6875	7
2525	69.1875	36.6875	17
2526	69.3125	36.6875	17
2527	69.4375	36.6875	17
2528	69.5625	36.6875	17
2529	69.6875	36.6875	17
2530	69.8125	36.6875	17
2531	69.9375	36.6875	17
2532	70.0625	36.6875	17
2533	70.1875	36.6875	17
2534	70.3125	36.6875	17
